"@timestamp","header.status","header.alternativeIdentifier","header.actionId"
"Feb 2, 2023 @ 12:57:30.885",SUCCESS,QR4OZ212162774BRIG3,124438241-ANALYZER_12044
"Feb 2, 2023 @ 12:57:30.882",SUCCESS,QR4TE669201811BRIG3,124438233-ANALYZER_12044
"Feb 2, 2023 @ 12:57:30.882",SUCCESS,QR4LX983262987CNIG3,124438246-ANALYZER_12044
"Feb 2, 2023 @ 12:57:30.882",SUCCESS,QR4TE641659893BRIG3,124438247-ANALYZER_12044
"Feb 2, 2023 @ 12:57:30.825",SUCCESS,QR4OV341302321BRIG3,124438223-ANALYZER_12044
"Feb 2, 2023 @ 12:57:29.945",SUCCESS,QR4OV329540610BRIG3,124438234-ANALYZER_12045
"Feb 2, 2023 @ 12:57:29.886",SUCCESS,QR4QM946372161BRIG3,124438239-ANALYZER_12044
"Feb 2, 2023 @ 12:57:29.884",SUCCESS,QR4NA896499763BRIG3,124438245-ANALYZER_12044
"Feb 2, 2023 @ 12:57:29.882",SUCCESS,QR4QP007403525BRIG3,124438243-ANALYZER_12045
"Feb 2, 2023 @ 12:57:29.556",SUCCESS,QR4NA911855036BRIG3,124438236-ANALYZER_12045
"Feb 2, 2023 @ 12:57:29.472",SUCCESS,QR4TE700818108BRIG3,124438231-ANALYZER_12044
"Feb 2, 2023 @ 12:57:29.110",SUCCESS,QR4NA911855036BRIG3,124438221-ANALYZER_12044
"Feb 2, 2023 @ 12:57:28.957",SUCCESS,QR4NA912399148BRIG3,124438226-ANALYZER_12045
"Feb 2, 2023 @ 12:57:28.957",SUCCESS,QR4QP002642775BRIG3,124438237-ANALYZER_12047
"Feb 2, 2023 @ 12:57:28.957",SUCCESS,QR4QP027645747BRIG3,124438142-ANALYZER_12044
"Feb 2, 2023 @ 12:57:28.957",SUCCESS,QR4NL350552733BRIG3,124438238-ANALYZER_12045
"Feb 2, 2023 @ 12:57:28.473",SUCCESS,QR4QP007403525BRIG3,124438232-ANALYZER_12044
"Feb 2, 2023 @ 12:57:28.101",SUCCESS,QR4QC621362275BRIG3,124438220-ANALYZER_12044
"Feb 2, 2023 @ 12:57:27.884",SUCCESS,QR4QB197984682BRIG3,124438215-ANALYZER_12044
"Feb 2, 2023 @ 12:57:27.884",SUCCESS,QR4OV329540610BRIG3,124438229-ANALYZER_12044
"Feb 2, 2023 @ 12:57:27.883",SUCCESS,QR4QP043586075BRIG3,124438208-ANALYZER_12047
"Feb 2, 2023 @ 12:57:27.472",SUCCESS,QR4OV270718235BRIG3,124438218-ANALYZER_12044
"Feb 2, 2023 @ 12:57:26.885",SUCCESS,QR4TE645832084BRIG3,124438219-ANALYZER_12044
"Feb 2, 2023 @ 12:57:26.791",SUCCESS,QR4QE688869183BRIG3,124438187-ANALYZER_12045
"Feb 2, 2023 @ 12:57:26.473",SUCCESS,QR4TE645832084BRIG3,124438222-ANALYZER_12045
"Feb 2, 2023 @ 12:57:25.882",SUCCESS,QR4QP023738474BRIG3,124438144-ANALYZER_12044
"Feb 2, 2023 @ 12:57:25.882",SUCCESS,QR4QP043586075BRIG3,124438206-ANALYZER_12044
"Feb 2, 2023 @ 12:57:25.824",SUCCESS,QR4TE646687074BRIG3,124438209-ANALYZER_12045
"Feb 2, 2023 @ 12:57:25.734",SUCCESS,QR4QC582017746BRIG3,124438151-ANALYZER_12044
"Feb 2, 2023 @ 12:57:24.960",SUCCESS,QR4OV262815893BRIG3,124438190-ANALYZER_12044
"Feb 2, 2023 @ 12:57:24.472",SUCCESS,QR4TE646682845BRIG3,124438201-ANALYZER_12044
"Feb 2, 2023 @ 12:57:23.957",SUCCESS,QR4TE538734407BRIG3,124438185-ANALYZER_12045
"Feb 2, 2023 @ 12:57:23.882",SUCCESS,QR4TE646870897BRIG3,124438212-ANALYZER_12045
"Feb 2, 2023 @ 12:57:23.539",SUCCESS,QR4TE589887490BRIG3,124438205-ANALYZER_12045
"Feb 2, 2023 @ 12:57:23.100",SUCCESS,QR4QP026609227BRIG3,124438178-ANALYZER_12044
"Feb 2, 2023 @ 12:57:22.882",SUCCESS,QR4QD787398494BRIG3,124438202-ANALYZER_12045
"Feb 2, 2023 @ 12:57:22.110",SUCCESS,QR4OV256531420BRIG3,124438174-ANALYZER_12045
"Feb 2, 2023 @ 12:57:21.957",SUCCESS,QR4QP004750336BRIG3,124438191-ANALYZER_12045
"Feb 2, 2023 @ 12:57:21.883",SUCCESS,QR4TE643205820BRIG3,124438196-ANALYZER_12045
"Feb 2, 2023 @ 12:57:21.882",SUCCESS,QR4QM478539828BRIG3,124438166-ANALYZER_12045
"Feb 2, 2023 @ 12:57:21.882",SUCCESS,QR4TE381352842BRIG3,124438179-ANALYZER_12045
"Feb 2, 2023 @ 12:57:21.792",SUCCESS,QR4QE688869183BRIG3,124438181-ANALYZER_12044
"Feb 2, 2023 @ 12:57:21.099",SUCCESS,QR4TE645872208BRIG3,124438167-ANALYZER_12044
"Feb 2, 2023 @ 12:57:20.883",SUCCESS,QR4TE646773878BRIG3,124438172-ANALYZER_12045
"Feb 2, 2023 @ 12:57:20.881",SUCCESS,QR4NL352632195BRIG3,124438163-ANALYZER_12045
"Feb 2, 2023 @ 12:57:20.110",SUCCESS,QR4NL352634165BRIG3,124438158-ANALYZER_12045
"Feb 2, 2023 @ 12:57:19.883",SUCCESS,QR4TE532457793BRIG3,124438157-ANALYZER_12045
"Feb 2, 2023 @ 12:57:19.110",SUCCESS,QR4QP033430087BRIG3,124438171-ANALYZER_12045
"Feb 2, 2023 @ 12:57:18.883",SUCCESS,QR4NA919991559BRIG3,124438090-ANALYZER_12047
"Feb 2, 2023 @ 12:57:18.882",SUCCESS,QR4OZ924218086BRIG3,124438161-ANALYZER_12045
"Feb 2, 2023 @ 12:57:18.753",SUCCESS,QR4OV203435951BRIG3,124438103-ANALYZER_12045
"Feb 2, 2023 @ 12:57:18.110",SUCCESS,QR4QP027645747BRIG3,124438145-ANALYZER_12045
"Feb 2, 2023 @ 12:57:17.885",SUCCESS,QR4QP047916801BRIG3,124438131-ANALYZER_12044
"Feb 2, 2023 @ 12:57:17.473",SUCCESS,QR4OV019017158BRIG3,124438154-ANALYZER_12045
"Feb 2, 2023 @ 12:57:17.472",SUCCESS,QR4QM997040923BRIG3,124438140-ANALYZER_12044
"Feb 2, 2023 @ 12:57:16.883",SUCCESS,QR4QP023738474BRIG3,124438148-ANALYZER_12045
"Feb 2, 2023 @ 12:57:16.792",SUCCESS,QR4OO851266622BRIG3,124438096-ANALYZER_12044
"Feb 2, 2023 @ 12:57:16.736",SUCCESS,QR4TE554383050BRIG3,124438146-ANALYZER_12045
"Feb 2, 2023 @ 12:57:15.882",SUCCESS,QR4QC466824817BRIG3,124438098-ANALYZER_12044
"Feb 2, 2023 @ 12:57:15.551",SUCCESS,QR4OS759755399BRIG3,124438117-ANALYZER_12045
"Feb 2, 2023 @ 12:57:15.100",SUCCESS,QR4TE675006989BRIG3,124438138-ANALYZER_12045
"Feb 2, 2023 @ 12:57:15.100",SUCCESS,QR4TE590039774BRIG3,124438118-ANALYZER_12045
"Feb 2, 2023 @ 12:57:15.100",SUCCESS,QR4QP004718826BRIG3,124438124-ANALYZER_12044
"Feb 2, 2023 @ 12:57:14.957",SUCCESS,QR4QP004487610BRIG3,124438141-ANALYZER_12045
"Feb 2, 2023 @ 12:57:14.472",SUCCESS,QR4OV299025350BRIG3,124438135-ANALYZER_12044
"Feb 2, 2023 @ 12:57:13.958",SUCCESS,QR4OV299025350BRIG3,124438136-ANALYZER_12045
"Feb 2, 2023 @ 12:57:13.882",SUCCESS,QR4OO851266622BRIG3,124438101-ANALYZER_12045
"Feb 2, 2023 @ 12:57:13.143",SUCCESS,QR4QP037604591BRIG3,124438130-ANALYZER_12044
"Feb 2, 2023 @ 12:57:12.959",SUCCESS,QR4TE466524052BRIG3,124438104-ANALYZER_12044
"Feb 2, 2023 @ 12:57:12.882",SUCCESS,QR4QP051008555BRIG3,124438126-ANALYZER_12045
"Feb 2, 2023 @ 12:57:12.472",SUCCESS,QR4OQ818952729BRIG3,124438110-ANALYZER_12044
"Feb 2, 2023 @ 12:57:12.100",SUCCESS,QR4TE652468563BRIG3,124438112-ANALYZER_12045
"Feb 2, 2023 @ 12:57:11.958",SUCCESS,QR4TE409830068BRIG3,124438053-ANALYZER_12044
"Feb 2, 2023 @ 12:57:11.794",SUCCESS,QR4TE590183382BRIG3,124438061-ANALYZER_12044
"Feb 2, 2023 @ 12:57:11.110",SUCCESS,QR4QP045871373BRIG3,124438078-ANALYZER_12044
"Feb 2, 2023 @ 12:57:11.099",SUCCESS,QR4QP041887951BRIG3,124438114-ANALYZER_12045
"Feb 2, 2023 @ 12:57:10.957",SUCCESS,QR4QP041384336BRIG3,124438122-ANALYZER_12045
"Feb 2, 2023 @ 12:57:10.957",SUCCESS,QR4OV363389112BRIG3,124438119-ANALYZER_12045
"Feb 2, 2023 @ 12:57:09.958",SUCCESS,QR4FE125726468MGIG3,124438066-ANALYZER_13176
"Feb 2, 2023 @ 12:57:09.884",SUCCESS,QR4TE581509903BRIG3,124438093-ANALYZER_12044
"Feb 2, 2023 @ 12:57:09.882",SUCCESS,QR4TE011203976BRIG3,124438069-ANALYZER_12044
"Feb 2, 2023 @ 12:57:09.540",SUCCESS,QR4NA920388371BRIG3,124438073-ANALYZER_12044
"Feb 2, 2023 @ 12:57:09.099",SUCCESS,QR4FE125751476MGIG3,124438076-ANALYZER_13176
"Feb 2, 2023 @ 12:57:08.957",SUCCESS,QR4QM908290073BRIG3,124438071-ANALYZER_12044
"Feb 2, 2023 @ 12:57:08.885",SUCCESS,QR4QP043552964BRIG3,124438092-ANALYZER_12044
"Feb 2, 2023 @ 12:57:08.884",SUCCESS,QR4ON582169049BRIG3,124438111-ANALYZER_12045
"Feb 2, 2023 @ 12:57:08.883",SUCCESS,QR4TE581509885BRIG3,124438091-ANALYZER_12044
"Feb 2, 2023 @ 12:57:08.882",SUCCESS,QR4TE671560296BRIG3,124438075-ANALYZER_12044
"Feb 2, 2023 @ 12:57:08.110",SUCCESS,QR4TE011203976BRIG3,124438087-ANALYZER_12045
"Feb 2, 2023 @ 12:57:08.100",SUCCESS,QR4QM987552450BRIG3,124438099-ANALYZER_12045
"Feb 2, 2023 @ 12:57:07.959",SUCCESS,QR4TE699406249BRIG3,124438072-ANALYZER_12045
"Feb 2, 2023 @ 12:57:07.959",SUCCESS,QR4TE565946865BRIG3,124438063-ANALYZER_12044
"Feb 2, 2023 @ 12:57:07.958",SUCCESS,QR4TE565946865BRIG3,124438082-ANALYZER_12045
"Feb 2, 2023 @ 12:57:07.957",SUCCESS,QR4QM908290073BRIG3,124438089-ANALYZER_12045
"Feb 2, 2023 @ 12:57:07.882",SUCCESS,QR4NA917403825BRIG3,124438084-ANALYZER_12044
"Feb 2, 2023 @ 12:57:07.791",SUCCESS,QR4TE526843395BRIG3,124438077-ANALYZER_12045
"Feb 2, 2023 @ 12:57:07.100",SUCCESS,QR4QP038024409BRIG3,124438083-ANALYZER_12045
"Feb 2, 2023 @ 12:57:06.957",SUCCESS,QR4NA918800757BRIG3,124438065-ANALYZER_12044
"Feb 2, 2023 @ 12:57:06.956",SUCCESS,QR4QM950109212BRIG3,124438080-ANALYZER_12045
"Feb 2, 2023 @ 12:57:06.956",SUCCESS,QR4TE699406249BRIG3,124438062-ANALYZER_12044
"Feb 2, 2023 @ 12:57:06.955",SUCCESS,QR4TE590183382BRIG3,124438081-ANALYZER_12045
"Feb 2, 2023 @ 12:57:06.954",SUCCESS,QR4QM950108968BRIG3,124438070-ANALYZER_12045
"Feb 2, 2023 @ 12:57:06.472",SUCCESS,QR4QP031847330BRIG3,124438067-ANALYZER_12045
"Feb 2, 2023 @ 12:57:06.100",SUCCESS,QR4QP031847330BRIG3,124438058-ANALYZER_12044
"Feb 2, 2023 @ 12:57:05.945",SUCCESS,QR4FE125751476MGIG3,124438076-ANALYZER_13177
"Feb 2, 2023 @ 12:57:05.885",SUCCESS,QR4OV360380936BRIG3,124438085-ANALYZER_12045
"Feb 2, 2023 @ 12:57:05.882",SUCCESS,QR4FE125726468MGIG3,124438066-ANALYZER_13177
"Feb 2, 2023 @ 12:57:05.793",SUCCESS,QR4TE409830068BRIG3,124438060-ANALYZER_12045
"Feb 2, 2023 @ 12:57:05.143",SUCCESS,QR4QP004796205BRIG3,124438048-ANALYZER_12044
"Feb 2, 2023 @ 12:57:04.946",SUCCESS,QR4TE651811790BRIG3,124437982-ANALYZER_12047
"Feb 2, 2023 @ 12:57:04.885",SUCCESS,QR4NL350099187BRIG3,124438052-ANALYZER_12044
"Feb 2, 2023 @ 12:57:04.885",SUCCESS,QR4NA915014133BRIG3,124438036-ANALYZER_12044
"Feb 2, 2023 @ 12:57:04.143",SUCCESS,QR4QM816953117BRIG3,124438047-ANALYZER_12044
"Feb 2, 2023 @ 12:57:04.099",SUCCESS,QR4TE688711208BRIG3,124437996-ANALYZER_12045
"Feb 2, 2023 @ 12:57:03.884",SUCCESS,QR4QM995550685BRIG3,124438041-ANALYZER_12044
"Feb 2, 2023 @ 12:57:03.883",SUCCESS,QR4TE551844441BRIG3,124438027-ANALYZER_12044
"Feb 2, 2023 @ 12:57:02.956",SUCCESS,QR4QP038875264BRIG3,124438045-ANALYZER_12045
"Feb 2, 2023 @ 12:57:02.552",SUCCESS,QR4OP580064880BRIG3,124438025-ANALYZER_12044
"Feb 2, 2023 @ 12:57:01.882",SUCCESS,QR4NA925060424BRIG3,124438037-ANALYZER_12047
"Feb 2, 2023 @ 12:57:01.825",SUCCESS,QR4NA916605976BRIG3,124438039-ANALYZER_12044
"Feb 2, 2023 @ 12:57:01.623",SUCCESS,QR4TE691246767BRIG3,124438033-ANALYZER_12044
"Feb 2, 2023 @ 12:57:00.882",SUCCESS,QR4QC542730928BRIG3,124438032-ANALYZER_12045
"Feb 2, 2023 @ 12:57:00.110",SUCCESS,QR4TE557183052BRIG3,124438029-ANALYZER_12045
"Feb 2, 2023 @ 12:57:00.101",SUCCESS,QR4TE664625629BRIG3,124438018-ANALYZER_12044
"Feb 2, 2023 @ 12:56:59.945",SUCCESS,QR4QP029254372BRIG3,124437997-ANALYZER_12045
"Feb 2, 2023 @ 12:56:59.881",SUCCESS,QR4OV291392684BRIG3,124438020-ANALYZER_12045
"Feb 2, 2023 @ 12:56:59.824",SUCCESS,QR4OV364165399BRIG3,124438023-ANALYZER_12044
"Feb 2, 2023 @ 12:56:59.102",SUCCESS,QR4TE674715448BRIG3,124438021-ANALYZER_12044
"Feb 2, 2023 @ 12:56:58.957",SUCCESS,QR4TE664625629BRIG3,124438022-ANALYZER_12047
"Feb 2, 2023 @ 12:56:57.882",SUCCESS,QR4QP049879240BRIG3,124438006-ANALYZER_12045
"Feb 2, 2023 @ 12:56:56.957",SUCCESS,QR4QP037573639BRIG3,124438004-ANALYZER_12045
"Feb 2, 2023 @ 12:56:55.882",SUCCESS,QR4QP047510465BRIG3,124437991-ANALYZER_12044
"Feb 2, 2023 @ 12:56:55.824",SUCCESS,QR4OV339781354BRIG3,124437983-ANALYZER_12044
"Feb 2, 2023 @ 12:56:55.792",SUCCESS,QR4TE664625629BRIG3,124438018-ANALYZER_13827
"Feb 2, 2023 @ 12:56:55.101",SUCCESS,QR4OA024589224BRIG3,124437994-ANALYZER_14655
"Feb 2, 2023 @ 12:56:53.959",SUCCESS,QR4QM997139455BRIG3,124437978-ANALYZER_12044
"Feb 2, 2023 @ 12:56:53.959",SUCCESS,QR4TE659305511BRIG3,124437939-ANALYZER_12044
"Feb 2, 2023 @ 12:56:53.958",SUCCESS,QR4QP043692900BRIG3,124437918-ANALYZER_12045
"Feb 2, 2023 @ 12:56:53.884",SUCCESS,QR4QC581766544BRIG3,124438000-ANALYZER_12045
"Feb 2, 2023 @ 12:56:53.623",SUCCESS,QR4OV252068882BRIG3,124437971-ANALYZER_12044
"Feb 2, 2023 @ 12:56:52.792",SUCCESS,QR4OV278726343BRIG3,124438003-ANALYZER_14655
"Feb 2, 2023 @ 12:56:52.109",SUCCESS,QR4NA920169257BRIG3,124437948-ANALYZER_12047
"Feb 2, 2023 @ 12:56:51.957",SUCCESS,QR4TE674149283BRIG3,124437962-ANALYZER_12045
"Feb 2, 2023 @ 12:56:51.957",SUCCESS,QR4TE644351165BRIG3,124437974-ANALYZER_12045
"Feb 2, 2023 @ 12:56:50.110",SUCCESS,QR4QB998795276BRIG3,124437987-ANALYZER_14655
"Feb 2, 2023 @ 12:56:49.957",SUCCESS,QR4OV033020820BRIG3,124437998-ANALYZER_14655
"Feb 2, 2023 @ 12:56:49.885",SUCCESS,QR4TE674149283BRIG3,124437958-ANALYZER_12044
"Feb 2, 2023 @ 12:56:49.883",SUCCESS,QR4TE656268545BRIG3,124437986-ANALYZER_14655
"Feb 2, 2023 @ 12:56:49.552",SUCCESS,QR4OV342217196BRIG3,124437968-ANALYZER_14655
"Feb 2, 2023 @ 12:56:49.111",SUCCESS,QR4OV031911951BRIG3,124437952-ANALYZER_12045
"Feb 2, 2023 @ 12:56:49.110",SUCCESS,QR4OV328540975BRIG3,124437984-ANALYZER_14655
"Feb 2, 2023 @ 12:56:48.883",SUCCESS,QR4NL349192216BRIG3,124437928-ANALYZER_12044
"Feb 2, 2023 @ 12:56:48.881",SUCCESS,QR4NL349192216BRIG3,124437935-ANALYZER_12045
"Feb 2, 2023 @ 12:56:47.957",SUCCESS,QR4OV197369037BRIG3,124437977-ANALYZER_14655
"Feb 2, 2023 @ 12:56:47.956",SUCCESS,QR4OZ213968805BRIG3,124437954-ANALYZER_14655
"Feb 2, 2023 @ 12:56:47.882",SUCCESS,QR4TE003417949BRIG3,124437980-ANALYZER_14655
"Feb 2, 2023 @ 12:56:47.738",SUCCESS,QR4TE659305511BRIG3,124437943-ANALYZER_12045
"Feb 2, 2023 @ 12:56:47.144",SUCCESS,QR4TE003417952BRIG3,124437975-ANALYZER_14655
"Feb 2, 2023 @ 12:56:47.144",SUCCESS,QR4QB946120446BRIG3,124437961-ANALYZER_14655
"Feb 2, 2023 @ 12:56:46.958",SUCCESS,QR4QP037025941BRIG3,124437895-ANALYZER_12045
"Feb 2, 2023 @ 12:56:46.957",SUCCESS,QR4OZ277114755BRIG3,124437910-ANALYZER_12044
"Feb 2, 2023 @ 12:56:46.957",SUCCESS,QR4QC455348900BRIG3,124437927-ANALYZER_12044
"Feb 2, 2023 @ 12:56:46.825",SUCCESS,QR4OV011223794BRIG3,124437972-ANALYZER_14655
"Feb 2, 2023 @ 12:56:46.143",SUCCESS,QR4TE689904045BRIG3,124437959-ANALYZER_14655
"Feb 2, 2023 @ 12:56:46.110",SUCCESS,QR4TE676250486BRIG3,124437915-ANALYZER_12045
"Feb 2, 2023 @ 12:56:45.959",SUCCESS,QR4QC121484222BRIG3,124437923-ANALYZER_12045
"Feb 2, 2023 @ 12:56:45.884",SUCCESS,QR4OV202870835BRIG3,124437833-ANALYZER_12044
"Feb 2, 2023 @ 12:56:45.883",SUCCESS,QR4QP033535309BRIG3,124437924-ANALYZER_12044
"Feb 2, 2023 @ 12:56:45.622",SUCCESS,QR4TE651786826BRIG3,124437965-ANALYZER_14655
"Feb 2, 2023 @ 12:56:45.551",SUCCESS,QR4QB844765619BRIG3,124437956-ANALYZER_14655
"Feb 2, 2023 @ 12:56:45.143",SUCCESS,QR4OV287424690BRIG3,124437899-ANALYZER_12044
"Feb 2, 2023 @ 12:56:45.143",SUCCESS,QR4QC370156073BRIG3,124437905-ANALYZER_12044
"Feb 2, 2023 @ 12:56:44.956",SUCCESS,QR4QP051050615BRIG3,124437916-ANALYZER_12045
"Feb 2, 2023 @ 12:56:44.882",SUCCESS,QR4NA874787944BRIG3,124437901-ANALYZER_12044
"Feb 2, 2023 @ 12:56:44.881",SUCCESS,QR4TE701042893BRIG3,124437951-ANALYZER_14655
"Feb 2, 2023 @ 12:56:43.958",SUCCESS,QR4OQ618420336BRIG3,124437874-ANALYZER_12044
"Feb 2, 2023 @ 12:56:43.957",SUCCESS,QR4NA888649863BRIG3,124437908-ANALYZER_12045
"Feb 2, 2023 @ 12:56:43.889",SUCCESS,QR4LB563116437HKIG3,124437909-ANALYZER_12045
"Feb 2, 2023 @ 12:56:43.886",SUCCESS,QR4OA024589269BRIG3,124437930-ANALYZER_14655
"Feb 2, 2023 @ 12:56:43.882",SUCCESS,QR4TE426754582BRIG3,124437938-ANALYZER_14655
"Feb 2, 2023 @ 12:56:43.552",SUCCESS,QR4QB919281245BRIG3,124437889-ANALYZER_12044
"Feb 2, 2023 @ 12:56:43.539",SUCCESS,QR4NA888649863BRIG3,124437904-ANALYZER_12044
"Feb 2, 2023 @ 12:56:43.110",SUCCESS,QR4OU429491253BRIG3,124437934-ANALYZER_14655
"Feb 2, 2023 @ 12:56:43.110",SUCCESS,QR4QP033960527BRIG3,124437897-ANALYZER_12045
"Feb 2, 2023 @ 12:56:43.102",SUCCESS,QR4OV373861741BRIG3,124437945-ANALYZER_14655
"Feb 2, 2023 @ 12:56:42.957",SUCCESS,QR4OV311512410BRIG3,124437894-ANALYZER_12044
"Feb 2, 2023 @ 12:56:42.884",SUCCESS,QR4TE550120367BRIG3,124437886-ANALYZER_12044
"Feb 2, 2023 @ 12:56:42.884",SUCCESS,QR4QM698342683BRIG3,124437879-ANALYZER_12044
"Feb 2, 2023 @ 12:56:42.882",SUCCESS,QR4QB816033992BRIG3,124437880-ANALYZER_12044
"Feb 2, 2023 @ 12:56:42.882",SUCCESS,QR4NA874787944BRIG3,124437907-ANALYZER_12045
"Feb 2, 2023 @ 12:56:42.825",SUCCESS,QR4DJ511880763BRIG3,124437940-ANALYZER_14655
"Feb 2, 2023 @ 12:56:42.552",SUCCESS,QR4OV328536888BRIG3,124437937-ANALYZER_14655
"Feb 2, 2023 @ 12:56:42.100",SUCCESS,QR4TE501358994BRIG3,124437896-ANALYZER_12045
"Feb 2, 2023 @ 12:56:41.946",SUCCESS,QR4LB563258585HKIG3,124437898-ANALYZER_12044
"Feb 2, 2023 @ 12:56:41.472",SUCCESS,QR4TE479859505BRIG3,124437900-ANALYZER_12045
"Feb 2, 2023 @ 12:56:40.885",SUCCESS,QR4NA918239144BRIG3,124437883-ANALYZER_12044
"Feb 2, 2023 @ 12:56:40.881",SUCCESS,QR4OZ633712844BRIG3,124437876-ANALYZER_12044
"Feb 2, 2023 @ 12:56:40.736",SUCCESS,QR4OV407822015BRIG3,124437878-ANALYZER_12044
"Feb 2, 2023 @ 12:56:40.552",SUCCESS,QR4QM989215923BRIG3,124437864-ANALYZER_12044
"Feb 2, 2023 @ 12:56:39.956",SUCCESS,QR4QM075413717BRIG3,124437863-ANALYZER_12044
"Feb 2, 2023 @ 12:56:39.956",SUCCESS,QR4TE381013773BRIG3,124437891-ANALYZER_12045
"Feb 2, 2023 @ 12:56:39.885",SUCCESS,QR4TE482184746BRIG3,124437925-ANALYZER_14655
"Feb 2, 2023 @ 12:56:39.883",SUCCESS,QR4TE691625518BRIG3,124437865-ANALYZER_12044
"Feb 2, 2023 @ 12:56:39.882",SUCCESS,QR4NA904021796BRIG3,124437877-ANALYZER_12044
"Feb 2, 2023 @ 12:56:39.540",SUCCESS,QR4QP035267145BRIG3,124437814-ANALYZER_12044
"Feb 2, 2023 @ 12:56:38.959",SUCCESS,QR4TE381036540BRIG3,124437887-ANALYZER_12045
"Feb 2, 2023 @ 12:56:38.885",SUCCESS,QR4QP004712275BRIG3,124437859-ANALYZER_12044
"Feb 2, 2023 @ 12:56:38.540",SUCCESS,QR4OV297167620BRIG3,124437857-ANALYZER_12044
"Feb 2, 2023 @ 12:56:37.882",SUCCESS,QR4TE691625518BRIG3,124437869-ANALYZER_12045
"Feb 2, 2023 @ 12:56:37.472",SUCCESS,QR4TE687403735BRIG3,124437856-ANALYZER_12045
"Feb 2, 2023 @ 12:56:37.099",SUCCESS,QR4QP041841597BRIG3,124437854-ANALYZER_12047
"Feb 2, 2023 @ 12:56:36.882",SUCCESS,QR4OV297167620BRIG3,124437861-ANALYZER_12045
"Feb 2, 2023 @ 12:56:36.100",SUCCESS,QR4NA920935934BRIG3,124437815-ANALYZER_12045
"Feb 2, 2023 @ 12:56:35.824",SUCCESS,QR4TE409819725BRIG3,124437400-ANALYZER_12045
"Feb 2, 2023 @ 12:56:35.622",SUCCESS,QR4NA904237007BRIG3,124437835-ANALYZER_12044
"Feb 2, 2023 @ 12:56:35.472",SUCCESS,QR4TE646710538BRIG3,124437843-ANALYZER_12045
"Feb 2, 2023 @ 12:56:34.956",SUCCESS,QR4QC569485069BRIG3,124437840-ANALYZER_12044
"Feb 2, 2023 @ 12:56:34.882",SUCCESS,QR4TE676749427BRIG3,124437842-ANALYZER_12045
"Feb 2, 2023 @ 12:56:34.825",SUCCESS,QR4TE407514536BRIG3,124437831-ANALYZER_12045
"Feb 2, 2023 @ 12:56:34.551",SUCCESS,QR4TE064356174BRIG3,124437406-ANALYZER_12045
"Feb 2, 2023 @ 12:56:34.110",SUCCESS,QR4OP696048202BRIG3,124437826-ANALYZER_12047
"Feb 2, 2023 @ 12:56:34.110",SUCCESS,QR4OV202870835BRIG3,124437837-ANALYZER_12045
"Feb 2, 2023 @ 12:56:33.958",SUCCESS,QR4TE651782064BRIG3,124437823-ANALYZER_12044
"Feb 2, 2023 @ 12:56:33.957",SUCCESS,QR4OZ992579150BRIG3,124437829-ANALYZER_12047
"Feb 2, 2023 @ 12:56:33.825",SUCCESS,QR4QP042645568BRIG3,124437832-ANALYZER_12045
"Feb 2, 2023 @ 12:56:32.957",SUCCESS,QR4NA912399148BRIG3,124437794-ANALYZER_12044
"Feb 2, 2023 @ 12:56:32.945",SUCCESS,QR4OV414946395BRIG3,124437409-ANALYZER_12045
"Feb 2, 2023 @ 12:56:32.792",SUCCESS,QR4QC144756034BRIG3,124437394-ANALYZER_12045
"Feb 2, 2023 @ 12:56:32.552",SUCCESS,QR4QM758231695BRIG3,124437816-ANALYZER_12044
"Feb 2, 2023 @ 12:56:32.472",SUCCESS,QR4QB900780782BRIG3,124437812-ANALYZER_12044
"Feb 2, 2023 @ 12:56:32.109",SUCCESS,QR4TE646814878BRIG3,124437781-ANALYZER_12045
"Feb 2, 2023 @ 12:56:31.958",SUCCESS,QR4TE172394061BRIG3,124437802-ANALYZER_12044
"Feb 2, 2023 @ 12:56:31.958",SUCCESS,QR4QP029421778BRIG3,124437819-ANALYZER_12044
"Feb 2, 2023 @ 12:56:31.882",SUCCESS,QR4TE642154830BRIG3,124437785-ANALYZER_12045
"Feb 2, 2023 @ 12:56:31.738",SUCCESS,QR4QP031696674BRIG3,124437767-ANALYZER_12044
"Feb 2, 2023 @ 12:56:30.882",SUCCESS,QR4TE307628385BRIG3,124437805-ANALYZER_12044
"Feb 2, 2023 @ 12:56:30.882",SUCCESS,QR4QC525085513BRIG3,124435004-ANALYZER_12045
"Feb 2, 2023 @ 12:56:30.882",SUCCESS,QR4QP034016415BRIG3,124437391-ANALYZER_12045
"Feb 2, 2023 @ 12:56:30.739",SUCCESS,QR4QB875825697BRIG3,124437795-ANALYZER_12044
"Feb 2, 2023 @ 12:56:30.110",SUCCESS,QR4QC547842197BRIG3,124437386-ANALYZER_12045
"Feb 2, 2023 @ 12:56:30.100",SUCCESS,QR4TE544041055BRIG3,124437800-ANALYZER_12044
"Feb 2, 2023 @ 12:56:29.958",SUCCESS,QR4TE394164349BRIG3,124437810-ANALYZER_12045
"Feb 2, 2023 @ 12:56:28.882",SUCCESS,QR4QB875825697BRIG3,124437803-ANALYZER_12045
"Feb 2, 2023 @ 12:56:27.883",SUCCESS,QR4QP008110982BRIG3,124437787-ANALYZER_12044
